t,Bx_des,By_des,Bz_des,I1,I2,I3
1.8391959798994975,2.6577729691045016,-4.235120168861498,0.0,-0.38338085046646747,-0.46707681215193386,0.7472002061894958
1.849246231155779,2.9197355697065284,-4.0589585121051055,0.0,-0.4229237695173248,-0.4067813513088452,0.7428974850811845
1.8592964824120604,3.170059247861194,-3.8666166560766952,0.0,-0.4607807903636908,-0.3448643406754129,0.7356333566780102
1.8693467336683418,3.407746139958172,-3.6588613318353813,0.0,-0.4968010038156061,-0.2815725996185726,0.7254367779266254
1.879396984924623,3.631848756323196,-3.4365207130459225,0.0,-0.5308408227361888,-0.21715842758398918,0.7123483953809677
1.8894472361809045,3.8414737581898493,-3.200481114635541,0.0,-0.5627645544220836,-0.15187859835645137,0.6964203831731709
1.899497487437186,4.035785518809925,-2.951683459682645,0.0,-0.5924449415143795,-0.08599333648424853,0.6777162350321704
1.9095477386934674,4.214009454506754,-2.691119528621442,0.0,-0.6197636692837692,-0.019765279947790836,0.656310511179075
1.9195979899497488,4.37543511239297,-2.41982800571419,0.0,-0.64461183726777,0.04654156679242669,0.6322885411082547
1.92964824120603,4.519419002444117,-2.138890338551049,0.0,-0.6668903933799099,0.11266288519504368,0.6057460834389455
1.9396984924623115,4.6453871626386505,-1.84942642708274,0.0,-0.6865105287604013,0.17833509628907906,0.576788944193302
1.949748743718593,4.752837446938914,-1.5525901593708467,0.0,-0.7033940317943063,0.24329641137702346,0.5455325550225568
1.9597989949748744,4.841341526992537,-1.249564811851541,0.0,-0.7174735998859746,0.3072878756013763,0.5121015130626013
1.9698492462311559,4.910546599574903,-0.9415583324485849,0.0,-0.7286931077469344,0.37005440021467434,0.4766290842532499
1.9798994974874373,4.960176792966289,-0.6297985253385885,0.0,-0.7370078311277548,0.4313457794380625,0.43925667210111413
1.9899497487437185,4.990034266657466,-0.3155281565633743,0.0,-0.7423846251020243,0.490917687854928,0.4001332540037431
2.0,5.0,-2.4492935982947065e-15,0.0,-0.7448020561917484,0.5485326543636772,0.3594147873820184
